name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town
Tony Ryder Dental Rooms,"504 George Street, Dunedin North, Dunedin 9016, New Zealand",03 477 8751,+64 3 477 8751,http://www.dunedindentalcare.nz/ryderdental,5,4,OPERATIONAL,https://maps.google.com/?cid=2366294769912942694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin
Victoria Liu Dental,"7 York Place, Dunedin North, Dunedin 9016, New Zealand",03 477 4440,+64 3 477 4440,http://www.vldental.co.nz/,2.9,8,OPERATIONAL,https://maps.google.com/?cid=18325826298510960265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin
York Place Dental,"504 George Street, Dunedin North, Dunedin 9016, New Zealand",03 474 0557,+64 3 474 0557,https://dunedindentalcare.nz/yorkdental/,5,2,OPERATIONAL,https://maps.google.com/?cid=17114331551976613263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin
Tuapeka Community Health,"43 Whitehaven Street, Lawrence 9532, New Zealand",03 485 9050,+64 3 485 9050,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/tuapeka-community-health-1/,5,3,OPERATIONAL,https://maps.google.com/?cid=4909954200931744330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 1:00 PM, 3:00 – 7:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed",needs_verification,Otago,Lawrence
Milton Health Centre - Lumino The Dentists,"7 Eden Street, Milton 9220, New Zealand",03 417 8290,+64 3 417 8290,https://lumino.co.nz/dentists/milton-dental-centre-otago/?utm_source=google_business_profile&utm_medium=organic,4.2,5,OPERATIONAL,https://maps.google.com/?cid=6220239598348730475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Milton
Mosgiel Community Oral Health Clinic,"19 Green Street, Mosgiel 9024, New Zealand",03 489 3480,+64 3 489 3480,https://www.southernhealth.nz/services/mosgiel-community-oral-health-clinic,4.5,2,OPERATIONAL,https://maps.google.com/?cid=6539615569321245559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Mosgiel
Mosgiel Dental Centre,"26A Factory Road, Mosgiel 9024, New Zealand",03 489 6049,+64 3 489 6049,http://www.mosgieldentalcentre.co.nz/,4.8,11,OPERATIONAL,https://maps.google.com/?cid=17540166469998269851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Mosgiel
Mosgiel Dental Practice | Lumino The Dentists,"184 Gordon Road, Mosgiel 9024, New Zealand",03 489 7040,+64 3 489 7040,https://lumino.co.nz/dentists/mosgiel-dental-practice/?utm_source=google_business_profile&utm_medium=organic,4.9,11,OPERATIONAL,https://maps.google.com/?cid=10349814895831028833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Otago,Mosgiel
Mosgiel Dentists,"166 Gordon Road, Mosgiel 9024, New Zealand",03 484 7702,+64 3 484 7702,https://www.mosgieldentists.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=1946633177532663985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Mosgiel
Community Oral Health Clinic,"43 Exe Street, Oamaru 9400, New Zealand",0800 672 543,+64 800 672 543,https://www.southernhealth.nz/getting-help-you-need/dental-and-oral-health,5,1,OPERATIONAL,https://maps.google.com/?cid=2188873874949548103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru
Cooper & Hunt Dental Care,"4 Frome Street, Oamaru North, Oamaru 9400, New Zealand",03 437 0466,+64 3 437 0466,,3.9,30,OPERATIONAL,https://maps.google.com/?cid=2214729216632474393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru
F & F Dental Care Ltd,"2/6 Coquet Street, Oamaru 9400, New Zealand",03 434 8349,+64 3 434 8349,,4.5,13,OPERATIONAL,https://maps.google.com/?cid=7376350229731144456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru
Oamaru Denture Clinic/Oamaru Dental Laboratory,"4/6 Coquet Street, Oamaru 9400, New Zealand",03 434 7560,+64 3 434 7560,https://www.oamarudentureclinic.co.nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=16379563421110454240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru
Shearer Dental Oamaru | Lumino The Dentists,"6 Coquet Street, Oamaru 8901, New Zealand",03 434 8554,+64 3 434 8554,https://lumino.co.nz/dentists/shearer-dental-oamaru/?utm_source=google_business_profile&utm_medium=organic,5,4,OPERATIONAL,https://maps.google.com/?cid=5951287559645521995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 7:30 AM – 4:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru
Palmerston Dental Surgery Limited,"54 Tiverton Street, Palmerston 9430, New Zealand",03 465 1591,+64 3 465 1591,https://www.healthpoint.co.nz/dentistry/general-dentist/palmerston-dental-surgery/,5,2,OPERATIONAL,https://maps.google.com/?cid=17695460378593844282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 3:00 – 9:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Otago,Palmerston
Arrowtown Dental Clinic,"19a Douglas Street, Frankton, Queenstown 9300, New Zealand",03 450 9370,+64 3 450 9370,https://www.arrowtown.com/visitor-info/local-services/view/arrowtown-school-dental-clinic,,,OPERATIONAL,https://maps.google.com/?cid=5713821652031599368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Queenstown
Arrowtown Medical & Health,"1 Berkshire Street, Queenstown 9302, New Zealand",03 442 0144,+64 3 442 0144,https://www.arrowmedhlth.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=6370234256393061121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,needs_verification,Otago,Queenstown
Denture Centre Queenstown,"34/159 Gorge Road, Queenstown 9300, New Zealand",03 409 0770,+64 3 409 0770,https://denturecentre.nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=11337052814785735060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Fine Orthodontist Queenstown,"Shop 102-11, Dart House, 12 Hawthorne Drive, Frankton, Queenstown 9300, New Zealand",03 555 2127,+64 3 555 2127,http://www.fineorthodontics.co.nz/?utm_source=gmb&utm_medium=organic&utm_campaign=google-my-business-listing,4.7,54,OPERATIONAL,https://maps.google.com/?cid=16055006502269553634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 5:00 PM; Friday: 9:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Queenstown
Frankton Dental Queenstown | Lumino The Dentists,"16 McBride Street, Frankton, Queenstown 9300, New Zealand",03 442 2711,+64 3 442 2711,https://lumino.co.nz/dentists/frankton-dental-queenstown/?utm_source=google%20my%20business&utm_medium=organic,4.9,89,OPERATIONAL,https://maps.google.com/?cid=6487132211158755258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 7:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Lakeside Dental Practice,"12 Lake Esplanade, Queenstown 9300, New Zealand",03 441 8248,+64 3 441 8248,http://www.lakesidedentalpractice.com/,4.7,25,OPERATIONAL,https://maps.google.com/?cid=178606001555435868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Queenstown Dental Centre | Lumino The Dentists,"7 Shotover Street, Queenstown 9300, New Zealand",03 442 8580,+64 3 442 8580,https://lumino.co.nz/dentists/queenstown-dental-centre/?utm_source=google_business_profile&utm_medium=organic,4.9,44,OPERATIONAL,https://maps.google.com/?cid=15159396082012268406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Queenstown Dentist,"44 Beach Street, Queenstown 9300, New Zealand",03 442 7274,+64 3 442 7274,https://www.queenstowndentist.co.nz/,4.9,55,OPERATIONAL,https://maps.google.com/?cid=3662625755747378025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Queenstown Oral & Maxillofacial Surgery (QTOMS),"Level 2, Dart House Remarkables Park Town Centre, Frankton, Queenstown 9300, New Zealand",03 927 4641,+64 3 927 4641,http://www.molar.co.nz/,5,67,OPERATIONAL,https://maps.google.com/?cid=17679948577805447591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Queenstown School Dental Clinic,"Robins Road, Queenstown 9300, New Zealand",03 442 9121,+64 3 442 9121,,4,1,OPERATIONAL,https://maps.google.com/?cid=12217337991673058876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Queenstown
Remarkables Dental,"Level 1, Aurum House Terrace Junction 1092, Frankton Road, Frankton, Queenstown 9300, New Zealand",03 442 3531,+64 3 442 3531,http://www.remarkablesdental.co.nz/,4.6,128,OPERATIONAL,https://maps.google.com/?cid=14941065413127030203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 5:00 PM; Sunday: Closed,dental_clinic,Otago,Queenstown
Remarkables Park Town Centre,"Suite 305, Building 7, Remarkables Park Town Centre, Hawthorne Drive, Frankton, Queenstown 9300, New Zealand",03 451 0440,+64 3 451 0440,http://www.remarkablesparktowncentre.co.nz/,4.3,1131,OPERATIONAL,https://maps.google.com/?cid=6303513943229105320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,needs_verification,Otago,Queenstown
The Village Medical Centre,"1092 Frankton Road, Frankton, Queenstown 9300, New Zealand",03 441 4333,+64 3 441 4333,http://www.villagemedicalcentre.co.nz/,4.2,16,OPERATIONAL,https://maps.google.com/?cid=3617044704852458160&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Queenstown
The Whitening Co Queenstown - Professional Teeth Whitening,"1092 Frankton Road, Frankton, Queenstown 9300, New Zealand",,,http://whiteningco.nz/,,,OPERATIONAL,https://maps.google.com/?cid=9640500272561952197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 AM; Tuesday: 8:00 AM – 5:00 AM; Wednesday: 8:00 AM – 5:00 AM; Thursday: 8:00 AM – 5:00 AM; Friday: 8:00 AM – 5:00 AM; Saturday: 8:00 AM – 2:00 AM; Sunday: Closed,dental_clinic,Otago,Queenstown
Wakatipu Community Oral Health Clinic,"19A Douglas Street, Frankton, Queenstown 9300, New Zealand",03 450 9370,+64 3 450 9370,,,,OPERATIONAL,https://maps.google.com/?cid=13099698053175643535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Queenstown
Wakatipu Dental Centre,"Office 207 Dart House, Remarkables Park Town Centre, Frankton, Queenstown 9300, New Zealand",03 442 7105,+64 3 442 7105,http://wakatipudentalcentre.co.nz/,4.6,42,OPERATIONAL,https://maps.google.com/?cid=9304034491097435665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown
Central Dental Ranfurly,"1 Tyrone Street, Ranfurly 9332, New Zealand",03 448 8159,+64 3 448 8159,http://www.centraldental.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=18266877503305741682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Ranfurly
FreshChoice Roxburgh,"93 Scotland Street, Roxburgh 9500, New Zealand",03 446 8118,+64 3 446 8118,https://roxburgh.store.freshchoice.co.nz/,4.4,202,OPERATIONAL,https://maps.google.com/?cid=7169990352498898197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,needs_verification,Otago,Roxburgh
Highland Pharmacy Central Roxburgh,"107 Scotland Street, Roxburgh 9500, New Zealand",03 446 8009,+64 3 446 8009,http://www.highlandpharmacy.co.nz/,4.4,8,OPERATIONAL,https://maps.google.com/?cid=4713893175178892435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,needs_verification,Otago,Roxburgh
Roxburgh Area School,"78 Scotland Street, Roxburgh 9500, New Zealand",03 446 8460,+64 3 446 8460,http://www.roxburgh.school.nz,,,OPERATIONAL,https://maps.google.com/?cid=8871561095145437605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Roxburgh
Roxburgh Medical Centre,"65 Scotland Street, Roxburgh 9500, New Zealand",03 446 8200,+64 3 446 8200,https://bookmyvaccine.nz,4.2,17,OPERATIONAL,https://maps.google.com/?cid=17137925957088948385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,needs_verification,Otago,Roxburgh
Four Square Tapanui,"44 Northumberland Street, Tapanui 9522, New Zealand",03 204 8630,+64 3 204 8630,https://www.foursquare.co.nz/south-island/otago/tapanui?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_289395375963805037&utm_content=Four+Square+Tapanui,4.5,109,OPERATIONAL,https://maps.google.com/?cid=16404264878498423314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,needs_verification,Otago,Tapanui
Tapanui Pharmacy,"42 Northumberland Street, Tapanui 9522, New Zealand",03 204 8417,+64 3 204 8417,,,,OPERATIONAL,https://maps.google.com/?cid=3294573070316843975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 5:00 PM; Friday: 9:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Tapanui
VetSouth Tapanui,"87 Tapanui Waikoikoi Highway, Tapanui 9775, New Zealand",03 209 0865,+64 3 209 0865,https://vetsouth.co.nz/clinic/tapanui,4.6,21,OPERATIONAL,https://maps.google.com/?cid=14752957528719706500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Tapanui
West Otago Health Limited,"50 Tapanui-Raes Junction Highway, 90, Tapanui 9522, New Zealand",03 204 8668,+64 3 204 8668,http://www.wohealth.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=2655906422886086706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Tapanui
Aspiring Dental,"64 Brownston Street, Wānaka 9305, New Zealand",03 443 7705,+64 3 443 7705,https://aspiringdental.co.nz/,4.9,521,OPERATIONAL,https://maps.google.com/?cid=14699609785654327786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Wānaka
Bespoke Smiles Wanaka,"2/5 Sir Tim Wallis Drive, Wānaka 9305, New Zealand",03 443 1399,+64 3 443 1399,https://www.bespokesmiles.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5,85,OPERATIONAL,https://maps.google.com/?cid=8568890436630349022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 7:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 12:00 PM; Sunday: Closed,dental_clinic,Otago,Wānaka
Wanaka Dental,"123 Totara Terrace, Wānaka 9305, New Zealand",03 443 7769,+64 3 443 7769,http://www.wanakadental.co.nz/,4.9,154,OPERATIONAL,https://maps.google.com/?cid=3781204785015805992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Wānaka
Wanaka Dental Clinic,"Koru Way, Wānaka 9305, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=14682776657300122228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Wānaka
